aon,total_mou,total_data_usage,segment,churn
1653,3868.59,0.0,1,0
707,2050.4500000000003,123.39,1,0
2372,3899.3900000000017,947.97,2,0
330,5736.069999999998,0.0,1,0
1055,1027.83,2461.74,1,0
1077,11801.799999999996,772.34,1,0
1025,10590.02,70.99,1,0
1274,2841.5700000000006,0.0,1,0
1017,5096.19,382.35,1,0
527,4659.76,0.0,1,0
1815,3964.07,0.0,2,0
493,2324.75,0.0,1,0
322,37.2,7320.620000000001,3,0
216,5350.930000000001,0.0,1,0
2936,585.1500000000001,4770.52,2,0
216,1402.8399999999997,0.0,1,0
1944,6123.300000000001,49.18,2,0
3651,4188.719999999999,0.0,2,0
473,745.1700000000001,757.19,1,0
981,6927.660000000002,0.0,1,0
2709,6925.919999999996,0.0,2,0
2659,6268.729999999999,0.0,2,0
472,10086.959999999994,4750.12,1,0
1437,2446.78,0.0,1,0
809,1083.72,0.0,1,0
361,10719.97,0.0,1,0
200,13777.389999999998,0.0,1,0
2550,5558.730000000001,50.34,2,0
198,262.1,342.62,1,0
291,5691.979999999998,3.85,1,0
3005,19401.689999999995,0.0,2,0
734,2195.0600000000004,0.0,1,0
616,4082.64,0.0,1,0
2080,8717.729999999998,3.0,2,0
3444,1337.57,0.0,2,0
1946,1913.57,0.0,2,0
632,8258.800000000001,0.0,1,0
3651,3797.7000000000007,0.0,2,0
889,9372.649999999998,0.0,1,0
3531,6814.449999999999,2782.23,2,0
851,18186.90000000001,0.0,0,0
2861,9397.429999999997,2594.08,2,0
251,2382.4300000000003,194.98,1,0
1656,4555.65,0.0,1,0
386,2615.94,0.0,1,0
2210,8343.639999999998,0.0,2,0
793,4272.639999999999,1881.47,1,0
3108,11581.689999999997,0.0,2,0
1017,9797.740000000003,0.0,1,0
287,12022.71,0.0,1,0
1467,2424.8,0.0,1,0
2297,9471.509999999998,0.0,2,0
912,1842.24,0.0,1,0
1209,5634.55,0.0,1,0
3317,29983.220000000023,5904.15,0,0
494,1494.84,437.88,1,0
847,3402.7399999999984,4.07,1,0
750,3898.1200000000017,0.0,1,0
257,2348.7700000000004,806.3700000000001,1,0
601,5451.56,0.0,1,0
728,2456.67,119.04,1,0
1154,3748.17,0.0,1,0
503,3950.409999999999,0.0,1,0
2527,12832.719999999992,0.0,2,0
708,10773.989999999996,0.0,1,0
227,1194.21,0.0,1,0
937,15811.739999999993,13.38,0,0
1130,858.54,0.0,1,0
1806,3354.12,0.0,2,0
429,0.0,4723.2,1,0
2791,5194.94,0.0,2,0
3607,2468.629999999999,0.0,2,0
2061,595.3899999999999,1789.9900000000002,2,0
2983,22677.33,2099.52,0,0
869,9537.78,0.0,1,0
202,467.02,1987.05,1,0
485,1041.63,0.0,1,0
203,12831.379999999994,209.33,1,0
769,2219.4300000000003,3233.05,1,0
1048,8253.289999999999,0.0,1,0
487,7011.529999999998,0.0,1,0
484,3028.0700000000006,0.0,1,0
1226,17339.450000000004,3927.95,0,0
450,4464.349999999999,0.0,1,0
935,5909.959999999998,0.0,1,0
784,6698.6500000000015,0.0,1,0
3455,7266.729999999999,1195.55,2,0
344,6343.060000000001,5433.08,1,0
292,3164.170000000001,2.21,1,0
2495,3525.55,3951.57,2,0
886,4559.04,13977.410000000002,3,0
1180,6852.630000000001,4332.81,1,0
264,3994.8600000000015,817.5799999999999,1,0
886,3255.48,0.0,1,0
468,2251.27,4166.4,1,0
714,2828.14,0.0,1,0
488,7162.05,0.0,1,0
1027,1951.07,0.0,1,0
443,11647.440000000002,1387.89,1,0
496,4449.639999999999,0.0,1,0
1727,20462.960000000003,0.0,0,0
804,3265.4100000000003,0.0,1,0
723,1725.58,0.0,1,0
1727,2830.38,0.0,2,0
199,8174.65,0.0,1,0
650,9565.22,4.37,1,0
3380,1001.8999999999996,3307.7,2,0
2031,486.19,1062.96,2,0
2540,3843.810000000001,0.0,2,0
1639,4972.4,0.0,1,0
911,21079.190000000013,3.0,0,0
975,2928.22,73.07,1,0
499,17531.969999999998,6.109999999999999,0,0
1361,14445.78,0.0,0,0
2628,10113.219999999998,8671.99,3,0
411,0.0,0.0,1,1
192,4769.939999999999,0.0,1,0
435,7768.539999999998,0.38,1,0
2233,10831.400000000003,0.0,2,0
1222,26451.990000000013,0.0,0,0
1312,22581.790000000005,0.0,0,0
719,0.0,10292.34,3,0
2784,10304.86,6224.51,2,0
3355,4753.04,579.94,2,0
1910,8152.309999999999,120.89,2,0
1232,2217.74,173.28,1,0
488,11340.489999999993,1596.13,1,0
2372,5392.179999999999,2028.29,2,0
243,3943.650000000001,0.0,1,0
3491,1140.7299999999998,0.0,2,0
1811,6813.510000000003,0.0,2,0
1068,973.3499999999998,0.0,1,0
3105,18262.96,917.02,2,0
658,731.5099999999999,10771.879999999996,3,0
1281,1578.5799999999997,0.0,1,0
496,15221.899999999994,5.99,1,0
806,10425.199999999995,22587.960000000003,3,0
733,3299.06,1919.25,1,0
242,879.1700000000002,14702.419999999998,3,0
2896,9404.169999999998,0.0,2,0
997,2998.03,0.0,1,0
703,5260.76,0.0,1,0
207,4754.889999999999,0.0,1,0
338,3433.23,0.0,1,0
579,4109.810000000002,0.0,1,0
1588,6859.129999999999,4491.76,1,0
366,12407.539999999995,2703.7499999999995,1,0
363,22896.4,1.1,0,0
2606,5112.5099999999975,0.0,2,0
3143,5506.129999999999,179.81,2,0
2740,16420.549999999996,5240.879999999999,2,0
517,2103.880000000001,116.01,1,0
515,462.7599999999999,0.0,1,0
2372,3283.7899999999995,0.0,2,0
437,1453.4,540.72,1,0
1645,3315.59,183.29,1,0
3203,4507.9000000000015,12.19,2,0
1392,11884.340000000002,6.0,1,0
311,32748.80000000001,0.0,0,0
1006,685.8499999999999,1067.38,1,0
1265,9266.23,26.94,1,0
1085,3779.46,2.0,1,0
181,3545.84,0.0,1,0
1806,3732.070000000001,0.0,2,0
287,10752.54,0.0,1,0
735,1802.9,0.0,1,0
342,1519.36,2499.58,1,0
299,12000.299999999992,0.0,1,0
703,40989.81999999999,0.0,0,0
2723,717.7399999999997,279.7,2,0
986,1077.62,0.0,1,0
434,6933.939999999998,0.0,1,0
200,2264.5199999999995,0.0,1,0
618,9861.720000000005,0.0,1,0
2771,5751.919999999997,0.0,2,0
810,40200.79000000001,0.0,0,0
1141,9159.839999999998,7.0,1,0
1234,3294.63,1678.64,1,0
1244,4369.09,0.0,1,0
2973,6291.6,711.87,2,0
842,13125.64,0.0,1,0
1336,9145.759999999998,4371.72,1,0
250,15838.069999999996,0.0,0,0
473,2867.24,5448.1,1,0
277,3716.800000000001,1143.56,1,0
192,3543.82,0.0,1,0
1368,6624.94,0.0,1,0
496,17664.350000000002,1.82,0,0
654,4545.39,8207.67,3,0
320,1494.7299999999996,0.0,1,0
2426,4440.9,0.0,2,0
836,17426.409999999993,123.6,0,0
1116,3507.370000000001,0.0,1,0
397,0.0,607.94,1,0
739,10327.199999999995,0.0,1,0
919,920.62,644.9,1,0
3651,8652.759999999998,4481.31,2,0
438,2001.67,102.72,1,0
1157,561.44,5.8,1,0
1672,4736.579999999998,0.0,2,0
226,4250.79,27.69,1,0
1809,1463.37,0.0,2,0
1149,11521.940000000002,0.0,1,0
250,3130.5400000000013,1269.98,1,0
679,14386.210000000005,9056.94,3,0
553,1084.85,0.0,1,0
631,20557.76,0.0,0,0
493,10813.83,0.0,1,0
2372,8058.679999999999,339.14,2,0
289,5192.429999999999,420.34,1,0
1493,2345.909999999999,0.0,1,0
2901,3705.19,0.0,2,0
1214,3477.5100000000007,0.0,1,0
1830,8530.67,0.0,2,0
516,5555.040000000001,23.46,1,0
471,507.0899999999999,457.86,1,0
591,2218.79,0.0,1,0
1195,5714.029999999999,0.0,1,0
627,0.0,306.45,1,0
585,6413.529999999998,2305.36,1,0
336,11964.380000000005,1024.2000000000005,1,0
2698,8546.970000000003,2908.74,2,0
2296,10335.64,1676.0000000000002,2,0
1415,15848.600000000002,1835.26,0,0
955,4456.160000000002,432.69,1,0
286,6806.44,0.0,1,0
1694,1506.7199999999996,0.0,1,0
2512,1767.5300000000009,0.0,2,0
2904,9273.73,0.0,2,0
289,381.51,616.97,1,0
1049,8205.38,0.0,1,0
452,3890.65,0.0,1,0
213,860.7799999999997,385.07,1,0
1255,1877.87,0.0,1,0
2443,10422.959999999995,718.22,2,0
484,2151.96,1.0,1,0
265,26242.57,1115.69,0,0
1256,9117.63,0.0,1,0
2230,6621.0,0.0,2,0
2489,726.4399999999997,33.08,2,0
537,3486.4099999999994,24268.44,3,0
1508,3996.62,0.0,1,0
1732,5173.02,0.0,2,0
530,2760.8100000000004,2072.51,1,0
1982,7241.310000000001,228.24,2,0
304,3807.5800000000017,0.0,1,0
3651,15872.999999999996,1631.95,2,0
3651,5160.959999999999,8.190000000000001,2,0
1165,3605.159999999999,0.0,1,0
881,2077.580000000001,407.38000000000005,1,0
2600,3477.5399999999995,0.0,2,0
1316,30235.710000000003,0.0,0,0
1200,3082.7300000000014,0.0,1,0
233,2386.559999999999,0.0,1,0
3231,22720.90000000002,730.61,2,0
3049,7603.729999999999,0.0,2,0
2324,4234.330000000002,0.0,2,0
1412,12484.159999999994,6836.42,3,0
2464,9268.430000000002,0.0,2,0
2401,8106.690000000001,0.0,2,0
902,3923.33,0.0,1,0
1976,19385.99,3371.3,0,0
815,196.89000000000004,0.0,1,0
492,3867.94,3040.82,1,0
2618,4089.77,1958.71,2,0
1070,8144.759999999997,166.92,1,0
346,819.6399999999998,0.0,1,0
275,528.3000000000001,4974.200000000001,1,0
310,10.3,1872.57,1,0
385,8896.779999999999,30.38,1,0
285,11710.9,0.0,1,0
380,12581.359999999995,677.6999999999999,1,0
1740,11411.19,0.0,2,0
365,3812.86,0.0,1,0
1375,30042.790000000008,0.0,0,0
3338,3689.81,0.0,2,0
1467,3021.53,91.64,1,0
2831,4402.650000000001,2590.68,2,0
1647,4043.62,0.0,1,0
1159,4817.240000000002,0.0,1,0
2050,1726.0600000000004,0.0,2,0
2960,5597.199999999998,0.15,2,0
1326,498.68000000000006,27013.21,3,0
1981,3600.9500000000016,4588.96,2,0
889,1338.93,0.0,1,0
2598,9692.669999999998,6.0,2,0
3095,8705.519999999999,0.0,2,0
2403,2836.3600000000006,0.0,2,0
2404,7787.9299999999985,0.0,2,0
800,15985.469999999998,2071.88,0,0
1699,4643.37,0.0,2,0
2832,14548.6,16.06,2,0
2057,0.0,5.99,2,0
1378,933.6199999999995,2933.67,1,0
2446,3871.0700000000015,571.27,2,0
516,10823.909999999998,16814.59,3,0
1200,1913.3,953.86,1,0
984,21115.51000000001,2748.9299999999994,0,0
985,15896.059999999998,0.0,0,0
1126,7171.7,0.0,1,0
1459,1805.9800000000007,2320.99,1,0
3089,4747.770000000002,0.0,2,0
461,20112.240000000005,13.13,0,0
2922,3302.6100000000006,4756.88,2,0
2610,2800.8100000000004,0.0,2,0
3356,15897.520000000002,833.4599999999999,2,0
478,8679.859999999999,2037.14,1,0
215,14467.84,0.0,1,0
1462,586.9699999999999,0.0,1,0
300,2287.060000000001,1008.31,1,0
481,4683.920000000001,0.0,1,0
1701,1707.14,0.0,1,0
2631,2926.53,0.0,2,0
2380,3254.7699999999995,0.0,2,0
1700,4576.429999999999,0.0,2,0
454,9949.549999999996,0.0,1,0
552,4606.41,0.0,1,0
1106,6245.980000000001,0.0,1,0
797,3963.8200000000015,0.0,1,0
887,2179.7000000000003,0.0,1,0
1106,24295.320000000007,0.0,0,0
2526,1767.8000000000004,11143.92,3,0
415,0.0,54.69,1,0
3059,7816.979999999999,0.0,2,0
854,5206.63,0.0,1,0
1995,3696.499999999999,0.0,2,0
575,7291.0,0.0,1,0
1102,4526.189999999999,0.0,1,0
626,1138.6800000000003,0.0,1,0
2927,18106.73,0.0,2,0
287,1842.5600000000009,0.0,1,0
359,3242.5600000000013,5105.9800000000005,1,0
1362,7353.570000000001,0.0,1,0
2039,1373.34,3881.25,2,0
1330,759.34,0.0,1,0
1313,3090.140000000001,0.0,1,0
310,9208.240000000003,0.0,1,0
1372,4391.099999999999,0.0,1,0
997,11471.64,0.0,1,0
600,16426.10000000001,0.0,0,0
1681,7977.32,136.41,2,0
1244,2702.9999999999995,0.0,1,0
619,8872.879999999997,0.0,1,0
482,5199.56,5124.36,1,0
802,5015.7300000000005,0.0,1,0
601,6248.22,1790.62,1,0
3568,1040.21,0.0,2,0
3241,9935.509999999998,0.0,2,0
228,4195.539999999999,0.0,1,0
263,12616.43,0.0,1,0
1399,3062.0200000000004,226.49,1,0
3163,6283.769999999995,0.0,2,0
1705,4786.23,0.0,2,0
1047,23612.17,1108.28,0,0
609,772.0100000000001,0.0,1,0
1621,4688.089999999999,1232.11,1,0
356,2382.76,234.61,1,0
1445,1414.75,0.0,1,0
628,1263.1999999999998,3895.06,1,0
1261,952.0999999999998,5510.52,1,0
544,72592.32999999996,2.0,0,0
614,353.05999999999983,6160.379999999999,3,0
3156,28414.24,2729.12,0,0
387,16498.32,1.03,0,0
423,27892.550000000017,5862.56,0,0
3502,1321.09,0.0,2,0
1023,2627.250000000001,0.0,1,0
3029,11872.359999999995,3321.5999999999995,2,0
685,5438.089999999998,0.0,1,0
765,8406.039999999995,611.72,1,0
784,7336.969999999992,4.48,1,0
1780,835.8600000000001,2691.55,2,0
2091,5176.589999999999,0.0,2,0
276,6537.3,985.54,1,0
2156,1439.64,0.0,2,0
254,14900.769999999997,715.58,1,0
294,37762.27,0.0,0,0
1697,11951.25,0.0,2,0
285,13264.209999999995,0.0,1,0
412,13518.010000000002,0.0,1,0
2280,2480.63,0.0,2,0
1007,7413.869999999998,0.0,1,0
950,5168.470000000003,432.63999999999993,1,0
1278,1234.99,0.0,1,0
754,2133.4099999999994,0.0,1,0
1577,1646.7400000000007,4.0,1,0
3443,8532.419999999996,0.0,2,0
739,2393.310000000001,0.0,1,0
2720,11801.7,613.65,2,0
421,4938.99,11.14,1,0
657,1407.4200000000008,0.0,1,0
798,10253.260000000002,0.0,1,0
1041,20607.32,15.92,0,0
289,2807.7900000000004,0.0,1,0
256,7744.46,250.11,1,0
242,1544.21,0.0,1,0
2622,968.7700000000002,85.73,2,0
592,2270.18,0.0,1,0
2937,9866.209999999994,0.0,2,0
736,6988.51,0.0,1,0
438,940.4199999999996,0.0,1,0
726,449.37,1517.54,1,0
2295,886.14,0.0,2,0
2484,7983.840000000001,0.0,2,0
313,14675.119999999995,145.72,1,0
1778,956.8199999999996,112.24,2,0
655,9817.499999999998,2951.85,1,0
1155,19486.020000000008,4.0,0,0
467,26849.739999999994,0.0,0,0
1719,11017.279999999992,0.0,2,0
549,9197.379999999996,0.0,1,0
3023,3332.67,0.0,2,0
3669,15065.559999999992,3910.150000000001,2,0
2733,16725.55,190.55,2,0
250,8645.9,0.0,1,0
741,5422.180000000001,0.0,1,0
439,4760.019999999998,0.0,1,0
471,15117.21,0.0,1,0
632,1452.8000000000002,0.0,1,0
3427,4238.8,3033.4,2,0
529,6548.869999999999,0.0,1,0
886,4804.81,0.0,1,0
698,7825.73,3.0,1,0
710,0.0,1860.91,1,0
1690,1406.1899999999998,0.0,1,0
2720,13336.049999999996,0.0,2,0
653,3954.5100000000007,0.0,1,0
941,7127.54,0.0,1,0
3639,232.32,2009.22,2,0
2694,46458.61999999999,284.21,0,0
700,15450.07,0.0,0,0
1662,17283.93,0.0,0,0
1120,1149.9999999999998,675.6999999999999,1,0
1162,1722.6499999999994,0.0,1,0
357,4517.3,386.92,1,0
704,6714.179999999999,4.91,1,0
308,40259.50000000001,0.0,0,0
582,2563.35,0.0,1,0
3651,15711.269999999991,0.0,2,0
724,16468.769999999997,5.0,0,0
1015,14154.979999999998,0.0,1,0
726,11652.620000000004,0.0,1,0
1020,1853.5399999999995,176.42,1,0
342,2631.5800000000004,0.0,1,0
465,11480.36,0.0,1,0
525,13.77,8560.01,3,0
1238,8920.849999999997,4690.66,1,0
1476,8437.44,1.0,1,0
243,7965.03,0.0,1,0
452,8097.3499999999985,0.0,1,0
619,1101.23,0.0,1,0
922,1464.7,7124.07,3,0
920,7618.06,0.0,1,0
737,10529.16,0.0,1,0
2926,10173.64,0.0,2,0
2661,3861.41,119.19,2,0
506,2884.4,0.0,1,0
2012,14259.339999999993,0.0,2,0
202,1898.95,200.27,1,0
999,1907.62,0.0,1,0
2538,5763.48,799.87,2,0
2169,1620.04,0.0,2,0
994,4682.52,0.0,1,0
359,4230.539999999999,0.0,1,0
509,8449.259999999998,0.0,1,0
450,1332.41,8336.949999999999,3,0
1024,13489.17,0.0,1,0
418,1230.84,2736.4300000000003,1,0
1002,7639.639999999999,3839.33,1,0
2068,4985.52,0.0,2,0
1169,7946.140000000001,0.0,1,0
2532,2644.880000000001,0.0,2,0
500,12249.379999999996,204.4,1,0
397,131.70000000000002,2357.31,1,0
347,2782.499999999999,0.0,1,0
3164,4109.4,0.0,2,0
2868,3223.8299999999995,54.36,2,0
3328,9012.500000000004,0.0,2,0
1208,3142.7,0.0,1,0
297,1183.13,0.0,1,0
466,19168.43,374.6,0,0
2372,2670.6000000000004,0.0,2,0
605,3387.4500000000003,0.0,1,0
576,1686.6999999999994,0.0,1,0
552,21239.03000000001,0.0,0,0
1576,13407.090000000006,8611.62,3,0
1039,1026.13,2496.15,1,0
1668,2216.110000000001,44.05,1,0
2777,11337.759999999997,0.0,2,0
625,0.3,1501.41,1,0
781,420.0400000000001,3177.42,1,0
815,4963.600000000001,102.3,1,0
295,1827.13,0.0,1,0
1166,19324.94,0.0,0,0
2890,2364.17,1068.86,2,0
2922,14742.289999999995,0.0,2,0
622,4841.469999999999,0.0,1,0
205,841.6500000000001,1419.1800000000003,1,0
368,15128.499999999996,0.0,1,0
201,1313.53,0.0,1,0
2413,9162.73,0.0,2,0
1507,2642.52,3754.8,1,0
871,4573.56,0.0,1,0
1250,967.2400000000004,0.0,1,0
276,9003.640000000001,14.0,1,0
213,833.38,1829.17,1,0
732,17539.11,0.0,0,0
796,2321.699999999999,0.0,1,0
782,7315.719999999997,208.24,1,0
270,0.0,496.54,1,0
2864,4630.9,0.0,2,0
302,19531.62,0.0,0,0
748,4989.130000000002,0.0,1,0
567,10347.809999999994,0.0,1,0
973,4530.569999999999,0.0,1,0
1203,6990.379999999999,19807.95,3,0
3035,4105.1900000000005,1011.63,2,0
2881,5229.130000000001,2.15,2,0
2791,25406.45,5908.910000000001,0,0
1039,13091.710000000005,0.0,1,0
2237,9958.179999999998,0.0,2,0
2306,16357.939999999991,4418.06,2,0
1133,9168.29,2466.88,1,0
1503,2408.42,97.6,1,0
183,11070.849999999997,1.0,1,0
707,3516.21,0.0,1,0
3138,1459.0399999999995,0.0,2,0
1452,17612.22000000001,2.0,0,0
3276,2201.4600000000005,0.0,2,0
241,8110.609999999999,0.0,1,0
1034,3544.4299999999985,0.0,1,0
1469,10044.880000000005,1930.35,1,0
2641,221.0600000000001,4179.36,2,0
540,8303.220000000001,0.0,1,0
352,55.77,1665.58,1,0
713,2187.0500000000006,0.0,1,0
716,4499.800000000001,6.08,1,0
1247,2378.080000000001,0.0,1,0
898,962.87,76.33,1,0
365,1007.4400000000004,3623.15,1,0
543,3755.17,0.0,1,0
1891,7280.770000000002,3000.5600000000004,2,0
2587,4444.94,0.0,2,0
538,7173.559999999999,799.65,1,0
1040,8560.8,87.65,1,0
243,208.73,373.25,1,0
1219,33854.950000000004,180.56,0,0
324,3238.0200000000013,50.2,1,0
1349,1349.31,182.89,1,0
2376,7506.940000000002,0.0,2,0
1462,2457.600000000001,0.0,1,0
488,1792.66,0.0,1,0
2268,8631.929999999998,537.6099999999999,2,0
1826,5786.029999999997,152.85000000000002,2,0
290,1126.9500000000005,262.29999999999995,1,0
922,4522.9800000000005,0.0,1,0
2600,4327.179999999999,0.0,2,0
482,5022.38,0.0,1,0
1068,2849.380000000002,2726.19,1,0
3136,3383.569999999999,0.0,2,0
2094,1969.85,0.0,2,0
2017,206.63,330.39,2,0
3119,6236.699999999999,0.0,2,0
196,1118.3300000000004,115.38,1,0
3651,22047.59000000001,0.0,2,0
200,3209.0199999999995,3118.86,1,0
2848,158.74,0.0,2,0
457,4580.429999999999,0.0,1,0
281,6488.81,0.0,1,0
364,11170.259999999991,2.0,1,0
2739,5440.849999999999,0.0,2,0
2493,17521.380000000005,4090.84,2,0
542,4813.13,860.61,1,0
2814,17016.379999999994,413.54,2,0
494,4813.049999999999,0.0,1,0
849,3734.3100000000018,0.0,1,0
187,30276.92,0.0,0,0
1550,8936.459999999994,3084.99,1,0
2249,4480.5700000000015,0.0,2,0
2234,4537.200000000001,0.0,2,0
1936,7967.61,0.0,2,0
346,12637.639999999998,0.0,1,0
777,8931.339999999995,124.69,1,0
797,23560.08,1833.17,0,0
1155,4760.52,1784.62,1,0
1450,13234.630000000005,0.0,1,0
2000,4508.789999999999,0.0,2,0
430,1936.22,3209.03,1,0
883,5474.679999999998,0.0,1,0
917,759.3399999999998,1658.77,1,0
1187,2349.97,0.0,1,0
3073,8695.049999999997,125.43,2,0
3105,8286.979999999996,717.61,2,0
2599,5834.690000000005,468.29,2,0
1719,13955.129999999994,0.0,2,0
681,2563.14,0.0,1,0
2178,24843.31,0.0,0,0
212,1456.13,0.0,1,0
523,19633.64,0.0,0,0
1604,2519.5400000000004,17022.75,3,0
528,4664.910000000001,0.0,1,0
2739,2209.45,0.0,2,0
667,1266.26,13175.26,3,0
406,3284.57,0.0,1,0
2138,5177.729999999999,0.0,2,0
896,779.68,0.0,1,0
1485,1954.86,6145.69,3,0
2145,4575.060000000001,0.0,2,0
1687,3407.050000000001,0.0,2,0
1279,9887.549999999996,2761.13,1,0
805,27080.779999999995,701.86,0,0
772,2965.290000000001,0.0,1,0
191,5857.009999999996,0.0,1,0
200,3548.649999999999,0.0,1,0
1013,1302.46,0.0,1,0
2485,5195.38,0.0,2,0
250,10565.399999999994,16137.67,3,0
3821,8379.300000000001,5.0,2,0
1441,0.0,295.66,1,0
200,2083.98,101.53,1,0
2954,2248.04,0.0,2,0
950,9569.79,0.0,1,0
1552,7487.699999999998,0.0,1,0
1015,6835.100000000001,0.0,1,0
673,29584.46000000001,1008.41,0,0
1964,5955.96,0.0,2,0
492,23888.51000000001,1931.51,0,0
202,2088.16,0.0,1,0
2950,2570.9900000000007,0.0,2,0
711,5935.0,1.0,1,0
350,326.2,3246.61,1,0
1085,10135.669999999998,0.0,1,0
787,11967.200000000004,3709.76,1,0
527,37645.57999999999,4182.469999999999,0,0
1087,5536.119999999998,0.0,1,0
452,21897.180000000008,2018.46,0,0
205,4624.829999999999,0.0,1,0
791,5400.3,0.0,1,0
919,11705.110000000002,0.0,1,0
750,9954.349999999991,129.56,1,0
1867,1849.79,2999.68,2,0
550,2433.3099999999995,489.41,1,0
368,8823.290000000005,0.0,1,0
3198,17315.759999999995,12.93,2,0
1479,760.8399999999998,0.0,1,0
971,24504.91,16.28,0,0
1350,4220.840000000002,0.0,1,0
1211,3145.48,0.0,1,0
643,2355.3,0.0,1,0
1433,3568.5899999999992,60.17,1,0
489,19722.99,0.0,0,0
1697,1964.15,0.0,1,0
1436,7108.48,11.0,1,0
804,8608.49,0.0,1,0
764,32064.300000000007,0.0,0,0
1119,4174.469999999999,0.0,1,0
514,2938.330000000001,0.0,1,0
803,14389.829999999996,57.65,1,0
1696,2699.8000000000006,0.0,2,0
3164,4829.120000000002,0.0,2,0
1753,17105.44999999999,248.55,0,0
2271,10484.61,0.0,2,0
838,2589.7000000000003,0.0,1,0
349,1018.5899999999998,0.0,1,0
2455,4657.01,3061.49,2,0
497,7699.539999999999,0.0,1,0
1840,3933.43,0.0,2,0
1427,6171.270000000003,0.0,1,0
1287,537.67,1688.46,1,0
895,2975.9300000000007,0.0,1,0
3651,4251.19,4905.63,2,0
837,7084.259999999998,0.0,1,0
686,1922.64,15.73,1,0
524,1286.4500000000005,556.72,1,0
2333,1363.0800000000002,0.0,2,0
201,12474.359999999995,0.0,1,0
1084,19812.550000000007,82.9,0,0
928,6781.66,0.0,1,0
2757,4072.6,0.0,2,0
898,2546.78,0.0,1,0
975,4054.250000000001,0.0,1,0
2861,9156.85,1516.88,2,0
3321,7121.379999999997,806.88,2,0
3091,1504.36,0.0,2,0
295,2510.570000000001,0.0,1,0
376,25071.570000000003,2575.76,0,0
570,9297.239999999998,0.0,1,0
351,1993.98,0.0,1,0
1063,1580.1599999999994,0.0,1,0
936,4107.43,0.0,1,0
443,577.56,4328.03,1,0
2598,8638.56,1597.16,2,0
2582,13131.579999999998,68.98,2,0
369,5388.590000000001,2.06,1,0
1143,8000.35,2366.21,1,0
559,1593.1700000000003,275.36,1,0
479,1450.55,735.8800000000001,1,0
687,24825.020000000008,0.0,0,0
619,61010.63999999998,15847.520000000002,3,0
2775,7887.609999999999,0.0,2,0
702,2881.2,525.56,1,0
1687,3203.140000000001,0.0,1,0
797,6736.869999999999,0.0,1,0
943,0.0,0.0,1,1
367,1251.0099999999995,92.79,1,0
1290,42034.630000000005,1433.1,0,0
473,3837.98,13.22,1,0
767,19127.250000000004,0.0,0,0
3018,7046.679999999999,0.0,2,0
1200,1429.22,0.0,1,0
1520,3132.25,21.42,1,0
262,2988.6200000000017,2689.95,1,0
212,7305.730000000001,0.0,1,0
1086,4302.099999999999,0.0,1,0
683,3114.65,0.0,1,0
843,5901.349999999998,0.0,1,0
200,3380.04,0.0,1,0
1227,4222.710000000001,1.0,1,0
485,6229.29,0.0,1,0
182,6272.140000000002,0.0,1,0
1014,2173.24,2244.49,1,0
388,484.00000000000006,154.98,1,0
2563,25686.210000000003,0.0,0,0
580,2347.9,103.76,1,0
3594,371.36000000000007,75.91,2,0
521,2411.2,0.0,1,0
208,2637.43,1.0,1,0
569,6816.289999999997,0.0,1,0
441,1559.3400000000004,0.0,1,0
417,5439.339999999999,4084.61,1,0
533,8121.150000000003,1776.12,1,0
494,8832.100000000002,6174.199999999999,3,0
2922,1568.35,0.0,2,0
451,88.06999999999998,1286.52,1,0
713,5274.9,0.0,1,0
560,4052.6900000000014,0.0,1,0
275,7462.87,0.0,1,0
333,44.21,0.0,1,0
835,11878.41,0.0,1,0
2405,2567.5900000000006,0.0,2,0
1143,26000.520000000004,0.0,0,0
653,5730.950000000001,0.0,1,0
3651,7728.340000000001,0.0,2,0
1664,5466.569999999999,3504.67,2,0
1015,8572.549999999996,0.0,1,0
1650,1552.1500000000003,1336.5800000000002,1,0
2930,13949.740000000002,0.0,2,0
212,16515.760000000002,1.0,0,0
763,5367.049999999999,0.0,1,0
530,7185.849999999999,0.0,1,0
494,1281.8099999999995,7477.08,3,0
615,15161.96,2005.16,0,0
1277,21990.520000000004,0.0,0,0
2670,11869.549999999996,427.96,2,0
531,5340.14,0.0,1,0
243,2328.0199999999995,0.0,1,0
2845,8041.950000000003,0.0,2,0
1341,351.3,0.0,1,0
1707,21873.330000000013,77.49000000000001,0,0
524,5157.599999999999,1526.89,1,0
362,4763.569999999999,0.0,1,0
3483,987.0599999999998,138.87,2,0
2761,786.4199999999998,968.08,2,0
308,23375.830000000013,0.0,0,0
2015,7330.559999999999,0.0,2,0
2771,7005.169999999996,0.0,2,0
488,12700.58,0.0,1,0
538,3807.9000000000015,0.0,1,0
898,1669.2,906.63,1,0
1411,10720.829999999998,0.0,1,0
2491,8880.63,0.0,2,0
812,2095.1,0.0,1,0
420,13564.44,0.0,1,0
723,47350.38000000004,163.93,0,0
1356,16037.900000000003,2.0,0,0
682,8073.9000000000015,8.2,1,0
2218,4680.700000000003,475.72,2,0
3164,5869.799999999999,0.0,2,0
471,3180.9,2205.72,1,0
1372,12864.099999999991,337.63,1,0
559,1422.9499999999998,0.0,1,0
2442,5581.93,0.0,2,0
1026,7590.820000000002,228.68,1,0
727,2405.3500000000004,0.0,1,0
413,1954.95,0.0,1,0
1940,5050.64,1.0,2,0
